id,birth_yr,gender,race,schooling,parent_edu,afqt,income,wage
2603,1962,female,"non-black, non-hispanic",18,11,86.396,37000,11.85
2605,1960,female,"non-black, non-hispanic",12,12,15.538,92000,40
2607,1960,female,"non-black, non-hispanic",16,13,90.608,48792,21.97
2611,1962,male,"non-black, non-hispanic",16,10,71.378,70000,26.92
2615,1964,female,"non-black, non-hispanic",12,8,76.118,25000,13.56
2616,1958,male,"non-black, non-hispanic",14,13,56.648,110000,52.88
2620,1959,male,"non-black, non-hispanic",14,12,67.777,100000,16.82
2622,1963,female,"non-black, non-hispanic",20,10,93.856,40000,19.23
2626,1961,female,"non-black, non-hispanic",20,12,63.94,12000,8.25
2629,1961,female,"non-black, non-hispanic",12,11,58.878,77000,37.01
2631,1960,male,"non-black, non-hispanic",12,12,69.118,50000,16
2635,1957,female,"non-black, non-hispanic",12,12,32.062,27000,31.82
2637,1960,male,"non-black, non-hispanic",16,13,91.219,59000,21.81
2639,1959,male,"non-black, non-hispanic",12,10,20.581,22000,15
2642,1962,male,"non-black, non-hispanic",17,10,94.6,118000,45.29
2645,1962,female,hispanic,20,10,8.642,75000,36.05
2646,1957,female,hispanic,20,15,74.779,118000,56.73
2647,1960,male,hispanic,14,12,47.616,180000,48.07
2651,1963,female,hispanic,11,9,44.873,14000,8
2652,1964,female,hispanic,12,7,53.648,34000,8.1
2659,1964,female,hispanic,12,6,13.369,600,10.9
2663,1963,female,hispanic,8,7,5.128,6000,7.2
2666,1963,male,hispanic,8,6,1.722,27000,13.75
2670,1959,female,hispanic,12,12,30.126,21600,8.37
2672,1959,female,hispanic,12,12,13.722,12000,7.55
2675,1962,female,hispanic,7,5,16.569,15756,9
2676,1959,male,hispanic,9,10,2.64,65000,31
2678,1961,female,hispanic,14,11,62.384,22000,10.82
2679,1961,female,hispanic,11,10,50.68,20000,9
2680,1961,female,"non-black, non-hispanic",16,11,81.414,57400,24.52
2682,1964,male,hispanic,10,8,5.464,47000,46.51
2683,1960,female,hispanic,11,10,1.949,9600,8
2685,1959,male,"non-black, non-hispanic",17,13,87.232,68000,31.13
2690,1962,female,hispanic,12,11,34.223,28000,12.2
2691,1963,female,hispanic,16,9,25.784,41000,15.76
2692,1960,female,hispanic,12,11,13.303,8000,11
2693,1959,male,hispanic,12,12,11.426,19000,18.26
2694,1958,male,hispanic,15,15,57.714,16865,9.26
2699,1959,female,hispanic,12,11,7.961,10000,12.82
2702,1958,male,hispanic,16,15,73.187,122000,50.98
2703,1960,male,hispanic,16,13,56.056,120000,49.14
2705,1963,female,hispanic,10,10,1.93,28000,13.33
2706,1962,female,hispanic,12,9,22.776,23000,14.5
2707,1964,male,hispanic,12,8,12.32,31600,11.6
2708,1960,male,hispanic,12,10,13.404,28000,8.5
2709,1962,female,hispanic,12,9,34.134,20000,9.79
2710,1964,female,hispanic,12,8,6.748,25000,18.6
2713,1964,male,black,12,8,17.63,5000,6.25
2714,1961,male,"non-black, non-hispanic",16,11,90.519,70000,29.91
2717,1958,male,black,12,12,10.936,50000,16.02
2722,1962,female,"non-black, non-hispanic",12,11,17.373,35000,17.8
2723,1961,female,"non-black, non-hispanic",18,12,34.081,106329,51.12
2724,1963,male,"non-black, non-hispanic",18,9,79.723,370314,192.3
2725,1964,male,"non-black, non-hispanic",14,8,92.116,17000,9
2728,1959,male,"non-black, non-hispanic",10,10,59.815,75000,22.18
2729,1960,female,"non-black, non-hispanic",11,11,52.886,10000,8.67
2732,1962,male,"non-black, non-hispanic",12,9,55.89,45000,20.58
2733,1958,male,black,12,12,3.877,30000,14
2734,1960,male,black,14,11,18.418,30000,14.42
2735,1961,female,black,12,11,13.939,31000,16.16
2737,1961,female,"non-black, non-hispanic",14,12,76.513,55000,29
2738,1960,female,"non-black, non-hispanic",12,12,46.571,35400,17.01
2739,1962,female,"non-black, non-hispanic",16,10,82.385,60000,28.2
2740,1964,female,"non-black, non-hispanic",16,8,67.494,50000,24.03
2741,1957,male,"non-black, non-hispanic",12,12,50.562,30000,14.42
2742,1957,female,"non-black, non-hispanic",14,13,66.725,51000,24.25
2744,1957,female,"non-black, non-hispanic",14,12,37.729,4500,23.25
2745,1959,male,"non-black, non-hispanic",12,12,52.01,35000,16.34
2746,1960,female,"non-black, non-hispanic",14,10,31.161,40000,19.23
2747,1957,male,"non-black, non-hispanic",8,9,13.768,10000,14.36
2750,1957,male,black,11,11,18.88,52000,27.27
2753,1958,female,"non-black, non-hispanic",12,12,27.325,21500,10.25
2755,1962,male,"non-black, non-hispanic",12,11,73.536,40000,17.09
2759,1962,male,"non-black, non-hispanic",9,8,0.643,49075,13.87
2760,1964,male,"non-black, non-hispanic",12,8,51.839,62000,26.49
2765,1962,male,"non-black, non-hispanic",14,9,46.116,120000,46.15
2766,1962,male,"non-black, non-hispanic",14,9,71.977,57000,25
2767,1964,male,"non-black, non-hispanic",12,8,8.889,44000,21.15
2768,1960,male,black,12,11,14.687,78000,18.33
2770,1959,female,black,16,12,62.129,62000,29.8
2771,1960,female,black,16,12,30.365,22000,11
2772,1963,male,black,12,9,16.598,30000,15
2773,1961,male,black,14,10,31.63,34000,17
2774,1957,male,"non-black, non-hispanic",12,12,68.644,60000,28.84
2775,1960,female,"non-black, non-hispanic",13,12,76.999,11000,7.25
2778,1960,female,"non-black, non-hispanic",9,9,6.881,12000,9.5
2780,1964,male,"non-black, non-hispanic",12,8,10.37,40000,12
2783,1962,male,"non-black, non-hispanic",12,10,47.692,60000,32.96
2801,1962,male,"non-black, non-hispanic",16,10,90.597,60500,29.8
2802,1963,male,"non-black, non-hispanic",13,9,65.61,70000,30
2804,1962,female,black,12,9,32.049,76000,36.53
2810,1962,female,"non-black, non-hispanic",12,11,49.671,22000,7.05
2816,1960,male,"non-black, non-hispanic",12,12,13.683,100000,38.46
2818,1964,female,"non-black, non-hispanic",12,9,72.322,79000,34.61
2839,1958,male,"non-black, non-hispanic",13,13,73.761,82000,35.04
2840,1963,female,"non-black, non-hispanic",18,9,95.131,150000,69.71
2841,1958,female,"non-black, non-hispanic",14,14,96.898,140000,41.72
2842,1957,male,"non-black, non-hispanic",14,13,87.04,110000,40.38
2848,1959,female,"non-black, non-hispanic",16,13,97.137,34342,19.57
2850,1962,female,"non-black, non-hispanic",18,10,98.492,80000,55.55
2851,1963,male,"non-black, non-hispanic",18,9,96.763,370314,262.23
2852,1957,male,"non-black, non-hispanic",12,10,33.73,40000,19
2855,1964,female,"non-black, non-hispanic",12,8,58.761,26000,13.77
2858,1963,male,"non-black, non-hispanic",12,9,84.767,71055,25.52
2861,1963,male,"non-black, non-hispanic",18,9,97.983,180000,62.93
2867,1963,female,"non-black, non-hispanic",12,9,27.951,9000,15
2868,1957,male,"non-black, non-hispanic",16,13,56.211,85000,36.32
2870,1961,male,"non-black, non-hispanic",18,10,74.671,113000,34.18
2871,1963,male,"non-black, non-hispanic",18,8,56.887,100000,54.94
2873,1962,male,"non-black, non-hispanic",20,10,99.157,20000,11.53
2874,1960,male,hispanic,9,9,7.718,35000,15.87
2877,1958,female,"non-black, non-hispanic",14,14,84.187,85000,40.86
2882,1960,male,"non-black, non-hispanic",12,11,18.286,29000,13.94
2884,1963,male,"non-black, non-hispanic",12,9,42.648,35000,16.82
2885,1958,female,"non-black, non-hispanic",12,11,33.954,30000,8.24
2889,1963,female,"non-black, non-hispanic",16,9,69.302,150000,53.84
2893,1960,male,"non-black, non-hispanic",19,13,99.256,370314,107.69
2895,1964,male,"non-black, non-hispanic",16,7,81.941,370314,83.91
2896,1961,male,"non-black, non-hispanic",18,11,85.579,370314,173.07
2899,1962,female,"non-black, non-hispanic",16,10,62.044,62000,26.49
2902,1958,female,"non-black, non-hispanic",18,14,98.731,50000,17.48
2904,1961,male,"non-black, non-hispanic",17,10,83.613,100000,38.46
2905,1961,male,"non-black, non-hispanic",16,11,82.751,165000,81.73
2907,1962,male,"non-black, non-hispanic",16,10,82.82,370314,192.3
2911,1961,female,hispanic,12,9,4.106,35000,17
2912,1963,male,hispanic,16,10,36.386,15000,24.03
2914,1960,male,black,14,11,9.607,20000,8.25
2915,1958,male,"non-black, non-hispanic",20,16,99.37,110000,47
2920,1961,male,"non-black, non-hispanic",12,11,52.232,120000,33.33
2921,1964,male,"non-black, non-hispanic",12,8,39.227,15000,24.61
2928,1963,female,"non-black, non-hispanic",16,9,96.193,35000,17
2929,1958,female,"non-black, non-hispanic",18,12,84.197,59000,20.62
2930,1959,female,"non-black, non-hispanic",16,12,70.097,45000,21.63
2933,1960,male,"non-black, non-hispanic",3,7,3.573,6000,7.25
2936,1959,female,"non-black, non-hispanic",16,13,70.882,28000,18
2939,1957,male,"non-black, non-hispanic",16,15,98.472,85000,36.32
2941,1964,male,"non-black, non-hispanic",20,8,92.533,370314,164.83
2945,1962,male,"non-black, non-hispanic",14,10,70.94,60000,33.65
2946,1964,female,"non-black, non-hispanic",16,8,85.937,42000,29.3
2948,1957,female,"non-black, non-hispanic",16,15,79.666,14000,8.97
2949,1958,female,"non-black, non-hispanic",16,14,52.547,54000,20.83
2950,1963,male,"non-black, non-hispanic",16,9,81.036,63000,24.23
2952,1962,female,"non-black, non-hispanic",16,11,54.754,63000,30.56
2953,1962,male,"non-black, non-hispanic",10,9,33.606,49000,30
2955,1960,female,"non-black, non-hispanic",16,12,89.238,100000,34.96
2958,1964,male,"non-black, non-hispanic",12,8,90.655,150000,57.69
2959,1963,female,"non-black, non-hispanic",20,9,77.435,13000,81.12
2961,1958,female,"non-black, non-hispanic",18,14,78.001,500,33.07
2962,1961,male,"non-black, non-hispanic",16,11,59.686,370314,86.53
2964,1960,female,"non-black, non-hispanic",16,12,60.684,90000,19.23
2968,1964,male,hispanic,9,7,30.614,21000,10.5
2974,1963,male,"non-black, non-hispanic",12,8,31.213,74000,35.57
2975,1962,male,"non-black, non-hispanic",12,11,95.172,50000,26
2976,1963,male,"non-black, non-hispanic",12,10,68.2,81000,31.25
2977,1962,male,"non-black, non-hispanic",12,10,40.065,20000,4
2979,1962,female,"non-black, non-hispanic",14,10,46.418,14000,15.7
2980,1957,male,"non-black, non-hispanic",20,15,98.312,370314,34.61
2983,1964,female,"non-black, non-hispanic",14,7,18.111,6000,9.1
2984,1961,male,"non-black, non-hispanic",16,11,96.417,370314,92.78
2985,1964,male,"non-black, non-hispanic",16,8,90.461,150000,66.23
2987,1958,female,"non-black, non-hispanic",17,14,100,130000,41.66
2988,1960,male,"non-black, non-hispanic",16,13,78.044,370314,69.23
2989,1964,male,"non-black, non-hispanic",19,8,99.192,65000,29.06
2990,1962,female,"non-black, non-hispanic",12,11,74.992,10000,11.5
2991,1962,female,"non-black, non-hispanic",16,10,60.487,45000,19.23
2995,1960,female,"non-black, non-hispanic",12,12,28.057,30000,16.75
2996,1959,male,"non-black, non-hispanic",14,12,68.855,50000,19.23
2997,1958,male,"non-black, non-hispanic",12,12,56.956,87000,35.04
2999,1959,male,"non-black, non-hispanic",12,12,63.02,50000,18.26
3011,1960,female,"non-black, non-hispanic",20,13,86.942,124000,43.35
3012,1957,female,"non-black, non-hispanic",12,12,50.059,36000,18
3015,1959,male,"non-black, non-hispanic",14,13,57.016,370314,69.93
3016,1961,male,"non-black, non-hispanic",16,11,79.756,100000,42.73
3024,1963,male,"non-black, non-hispanic",14,9,27.309,85000,37.5
3028,1959,male,black,14,13,81.959,27000,14.83
3035,1963,female,"non-black, non-hispanic",12,9,71.321,45000,21.63
3036,1957,female,"non-black, non-hispanic",12,12,84.533,62000,34.61
3037,1958,male,"non-black, non-hispanic",12,12,72.993,60000,8.15
3039,1960,male,"non-black, non-hispanic",12,12,71.201,46000,20.1
3041,1958,female,"non-black, non-hispanic",14,12,92.464,14000,8.25
3042,1961,female,"non-black, non-hispanic",12,11,48.152,30000,20.21
3051,1962,female,"non-black, non-hispanic",10,9,42.04,31000,14.78
3052,1959,male,"non-black, non-hispanic",12,12,53.278,50000,21.85
3054,1959,female,"non-black, non-hispanic",12,12,29.399,18000,5
3055,1963,male,"non-black, non-hispanic",12,9,18.999,35000,15
3057,1958,female,"non-black, non-hispanic",12,12,19.496,30000,10.98
3058,1961,female,"non-black, non-hispanic",16,12,49.827,100000,32.05
3059,1957,male,"non-black, non-hispanic",12,12,15.551,60000,23.07
3060,1959,male,"non-black, non-hispanic",14,12,17.174,370314,80.41
3062,1957,male,"non-black, non-hispanic",18,16,82.256,370314,201.92
3064,1957,female,black,16,14,26.227,23000,12.25
3077,1957,male,black,12,12,16.973,70000,24
3081,1963,female,"non-black, non-hispanic",12,9,63.437,15000,16.37
3082,1964,male,"non-black, non-hispanic",12,8,58.906,32000,15.38
3083,1959,male,"non-black, non-hispanic",12,12,45.819,64480,31
3084,1960,male,"non-black, non-hispanic",16,13,89.903,370314,141.66
3085,1962,female,"non-black, non-hispanic",16,10,87.496,62300,26.62
3089,1959,male,"non-black, non-hispanic",15,13,93.403,59000,18.91
3090,1960,female,"non-black, non-hispanic",14,12,73.371,40000,22
3091,1964,female,"non-black, non-hispanic",13,8,39.958,55000,24.5
3095,1957,female,"non-black, non-hispanic",12,12,42.733,2000,8.5
3096,1958,female,"non-black, non-hispanic",14,13,53.65,32000,17.6
3097,1962,male,"non-black, non-hispanic",16,10,34.227,100000,48.07
3099,1963,female,"non-black, non-hispanic",16,9,57.237,14000,12.23
3100,1957,male,"non-black, non-hispanic",12,12,27.065,33000,15.86
3102,1960,male,"non-black, non-hispanic",14,12,97.618,80000,33.44
3103,1963,male,"non-black, non-hispanic",11,8,0.953,38000,20
3106,1964,female,"non-black, non-hispanic",18,9,85.394,55000,10
3109,1961,female,"non-black, non-hispanic",18,12,98.588,70000,26.92
3111,1960,female,"non-black, non-hispanic",20,12,80.097,62500,28.84
3112,1963,female,"non-black, non-hispanic",18,10,44.232,145000,55.76
3113,1959,female,"non-black, non-hispanic",12,12,40.008,28000,15.38
3114,1961,male,"non-black, non-hispanic",12,11,23.306,32000,13.5
3116,1957,male,"non-black, non-hispanic",12,13,63.44,98000,47.11
3118,1964,female,"non-black, non-hispanic",14,9,35.994,8000,11.75
3120,1962,female,"non-black, non-hispanic",15,11,34.968,23000,15.6
3122,1962,female,"non-black, non-hispanic",13,10,86.91,25500,17.45
3124,1961,male,"non-black, non-hispanic",12,11,83.367,57000,25.75
3134,1958,female,"non-black, non-hispanic",13,13,21.288,5000,8.4
3137,1958,male,"non-black, non-hispanic",18,14,85.855,96000,39.74
3138,1958,male,"non-black, non-hispanic",12,12,37.729,50000,20
3140,1958,male,"non-black, non-hispanic",14,13,52.478,90000,43.26
3142,1964,male,"non-black, non-hispanic",18,8,100,370314,86.15
3143,1961,female,"non-black, non-hispanic",16,11,50.223,70000,33.65
3145,1961,female,"non-black, non-hispanic",16,11,80.71,15000,16.21
3146,1959,female,"non-black, non-hispanic",17,13,74.184,85000,42.06
3148,1961,female,"non-black, non-hispanic",12,9,4.382,25000,16.89
3150,1958,female,"non-black, non-hispanic",16,14,85.289,187000,71.49
3151,1962,female,"non-black, non-hispanic",12,10,39.186,47000,26.09
3152,1959,male,"non-black, non-hispanic",16,14,81.144,105000,40.38
3154,1958,female,"non-black, non-hispanic",16,14,87.711,55000,33.05
3156,1961,female,"non-black, non-hispanic",20,11,78.547,13500,12.75
3159,1960,male,"non-black, non-hispanic",14,12,69.35,36480,17.85
3161,1964,male,"non-black, non-hispanic",14,9,49.448,15000,12.82
3162,1963,female,"non-black, non-hispanic",16,8,95.012,90000,32.91
3163,1958,female,"non-black, non-hispanic",14,12,35.413,35000,15.29
3165,1962,female,"non-black, non-hispanic",12,10,40.18,45000,25
3166,1961,male,"non-black, non-hispanic",16,11,99.463,12000,18.5
3167,1960,female,"non-black, non-hispanic",16,12,100,44000,18.26
3168,1958,male,"non-black, non-hispanic",19,14,90.399,370314,74.03
3171,1962,male,"non-black, non-hispanic",19,10,96.789,370314,168.26
3172,1959,male,"non-black, non-hispanic",20,13,97.598,370314,111.88
3173,1960,male,"non-black, non-hispanic",20,12,96.915,187000,89.9
3175,1961,female,black,12,11,22.578,25000,48.07
3177,1960,male,black,12,12,15.835,62000,38.21
3179,1957,female,"non-black, non-hispanic",16,15,76.903,70000,19.23
3181,1958,male,"non-black, non-hispanic",19,15,96.586,370314,152.69
3187,1959,male,"non-black, non-hispanic",20,14,97.762,370314,136.75
3188,1960,female,black,12,12,23.362,8476,13
3190,1964,female,black,14,8,17.018,20000,17.44
3191,1963,female,black,14,9,12.665,26000,13.04
3193,1960,male,"non-black, non-hispanic",2,11,75.44,88000,34
3194,1961,male,"non-black, non-hispanic",12,11,25.518,66500,26.64
3195,1960,male,"non-black, non-hispanic",12,12,59.617,50500,20.25
3196,1959,male,"non-black, non-hispanic",12,12,66.428,82000,35.32
3197,1960,female,"non-black, non-hispanic",12,11,43.955,56000,24
3198,1957,female,"non-black, non-hispanic",19,12,69.661,86000,30.76
3199,1961,female,"non-black, non-hispanic",12,10,16.749,33000,15.89
3201,1963,female,"non-black, non-hispanic",16,9,88.518,49300,16.83
3205,1964,female,"non-black, non-hispanic",16,9,83.732,110000,52.88
3206,1963,female,"non-black, non-hispanic",16,9,49.106,93000,39.74
3207,1957,male,"non-black, non-hispanic",12,12,57.768,49000,20.48
3208,1959,male,"non-black, non-hispanic",16,12,92.189,125000,41.95
3214,1963,male,"non-black, non-hispanic",12,8,73.204,44000,21.15
3216,1960,male,"non-black, non-hispanic",18,12,95.111,125000,50.42
3218,1959,female,"non-black, non-hispanic",13,13,50.82,9547,9.25
3219,1961,male,"non-black, non-hispanic",14,11,60.974,74000,28.5
3221,1964,female,"non-black, non-hispanic",17,8,87.803,15000,57.69
3224,1958,male,"non-black, non-hispanic",18,14,77.251,370314,76.92
3225,1962,female,"non-black, non-hispanic",12,10,81.344,10815,12.1
3227,1961,female,"non-black, non-hispanic",16,12,100,42000,20.65
3228,1962,male,"non-black, non-hispanic",16,10,74.327,78000,16.66
3229,1964,male,"non-black, non-hispanic",20,8,82.125,150000,69.71
3231,1963,female,"non-black, non-hispanic",14,9,61.426,7200,4.65
3232,1957,male,"non-black, non-hispanic",12,12,45.018,48000,23.7
3234,1959,female,"non-black, non-hispanic",14,12,64.311,25000,16
3235,1960,male,"non-black, non-hispanic",12,12,74.936,30000,13.5
3237,1959,female,"non-black, non-hispanic",14,13,45.032,40000,20.72
3239,1961,male,black,19,11,63.447,40000,17.26
3240,1961,male,"non-black, non-hispanic",18,11,96.819,62000,39.74
3242,1961,female,"non-black, non-hispanic",14,11,55.896,27700,12.54
3243,1958,female,"non-black, non-hispanic",17,14,58.532,160000,61.53
3244,1963,female,"non-black, non-hispanic",18,9,82.18,40000,19.23
3245,1963,female,"non-black, non-hispanic",12,9,51.236,30000,8.65
3246,1960,male,"non-black, non-hispanic",12,12,38.573,47000,22
3247,1962,male,"non-black, non-hispanic",12,10,43.302,370314,33.65
3248,1963,female,"non-black, non-hispanic",12,9,77.003,54140,23
3249,1961,female,"non-black, non-hispanic",12,11,56.14,25000,17
3250,1961,female,"non-black, non-hispanic",14,11,99.453,13000,12.82
3251,1963,male,"non-black, non-hispanic",12,9,78.718,60000,7.21
3252,1962,female,"non-black, non-hispanic",12,10,28.527,18000,8.75
3254,1964,female,"non-black, non-hispanic",12,8,67.565,38000,18.26
3255,1961,male,"non-black, non-hispanic",12,11,91.683,30000,7.69
3257,1962,male,"non-black, non-hispanic",18,10,98.634,149000,63.67
3261,1960,male,black,10,9,16.527,26000,14.6
3263,1960,male,"non-black, non-hispanic",16,13,96.452,110000,57.17
3269,1958,female,hispanic,13,14,47.051,43000,21.25
3273,1960,female,hispanic,12,11,10.456,44000,14
3275,1960,male,"non-black, non-hispanic",16,12,84.104,85000,36.32
3281,1961,male,hispanic,13,11,55.405,20000,12.75
3282,1960,male,hispanic,12,11,33.772,83000,22.43
